2021-02-02 17:15:40;8e:b8:4a:fc:3b:e0;detected;70:b3:17:8d:19:20;0(802.11a/b/g/n);1;-84;0;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:15:40;8e:b8:4a:fc:3b:e0;detected;5c:83:8f:dc:cf:d0;0(802.11n(2.4GHz));1;-89;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:15:35;70:c7:f2:59:e5:24;detected;5c:83:8f:23:55:b0;0(802.11n(2.4GHz));7;-89;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:15:33;74:da:88:44:22:e0;detected;5c:83:8f:b6:c2:10;0(802.11n(2.4GHz));11;-84;-2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:15:18;5c:3a:3d:eb:32:9e;removed;ec:bd:1d:52:67:10;0(802.11n(2.4GHz))
2021-02-02 17:15:12;88:94:7e:f5:dd:6f;removed;5c:83:8f:d7:e0:f0;0(802.11n(2.4GHz))
2021-02-02 17:15:08;78:85:f4:22:58:97;removed;5c:83:8f:26:5e:a0;0(802.11n(2.4GHz))
2021-02-02 17:15:08;78:85:f4:22:58:97;removed;ec:bd:1d:52:68:c0;0(802.11n(2.4GHz))
2021-02-02 17:15:08;78:85:f4:22:58:97;removed;5c:83:8f:bf:2b:70;0(802.11n(2.4GHz))
2021-02-02 17:15:08;78:85:f4:22:58:97;removed;ec:bd:1d:6a:ec:70;0(802.11n(2.4GHz))
2021-02-02 17:15:08;78:85:f4:22:58:97;removed;5c:83:8f:c1:ea:40;0(802.11n(2.4GHz))
2021-02-02 17:15:08;78:85:f4:22:58:97;removed;5c:83:8f:b6:96:f0;0(802.11n(2.4GHz))
2021-02-02 17:15:08;78:85:f4:22:58:97;removed;2c:36:f8:b9:ed:80;0(802.11n(2.4GHz))
2021-02-02 17:15:08;78:85:f4:22:58:97;removed;5c:83:8f:b6:95:40;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;cc:d5:39:9f:ca:f0;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;54:4a:00:c7:3d:f0;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;d4:a0:2a:49:67:70;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;70:b3:17:8d:1d:80;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;2c:36:f8:b9:e1:10;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;70:b3:17:7e:51:20;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;5c:83:8f:dc:dd:50;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;d4:a0:2a:4b:2b:20;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;ec:bd:1d:3d:69:40;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;18:8b:9d:83:df:50;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;d4:a0:2a:4b:53:e0;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;5c:83:8f:b6:14:b0;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;5c:83:8f:c2:3a:40;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;00:08:2f:4b:67:70;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;ec:bd:1d:3d:69:20;0(802.11n(2.4GHz))
2021-02-02 17:14:46;60:a4:d0:52:1e:c7;removed;5c:83:8f:b6:c5:10;0(802.11n(2.4GHz))
2021-02-02 17:14:40;10:32:7e:81:36:e6;detected;5c:83:8f:ce:d5:90;0(802.11n(2.4GHz));9;-85;-4;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:14:27;60:32:b1:22:02:8e;detected;5c:83:8f:bf:29:00;0(802.11n(2.4GHz));1;-89;1;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:14:24;0c:80:63:5a:d0:e8;detected;70:b3:17:8d:41:20;0(802.11a/b/g/n);11;-81;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:14:24;0c:80:63:5a:d0:e8;detected;ec:bd:1d:52:67:10;0(802.11n(2.4GHz));11;-85;1;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:14:24;0c:80:63:5a:d0:e8;detected;70:b3:17:7e:50:00;0(802.11a/b/g/n);11;-87;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:14:23;fc:42:03:12:76:e3;detected;ec:bd:1d:52:68:c0;0(802.11n(2.4GHz));6;-88;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:14:23;fc:42:03:12:76:e3;detected;5c:83:8f:bf:2b:70;0(802.11n(2.4GHz));6;-89;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:14:04;88:66:39:c6:1d:14;removed;5c:83:8f:bf:2d:60;0(802.11n(2.4GHz))
2021-02-02 17:14:04;88:66:39:c6:1d:14;removed;5c:83:8f:b6:c2:10;0(802.11n(2.4GHz))
2021-02-02 17:14:01;bc:0f:9a:ee:83:e4;removed;d4:a0:2a:4b:1f:40;0(802.11n(2.4GHz))
2021-02-02 17:14:01;bc:0f:9a:ee:83:e4;removed;70:b3:17:7e:24:00;0(802.11n(2.4GHz))
2021-02-02 17:14:01;bc:0f:9a:ee:83:e4;removed;70:b3:17:7e:2b:40;0(802.11n(2.4GHz))
2021-02-02 17:14:01;bc:0f:9a:ee:83:e4;removed;70:b3:17:7a:f9:00;0(802.11n(2.4GHz))
2021-02-02 17:14:01;bc:0f:9a:ee:83:e4;removed;58:97:bd:eb:9b:b0;0(802.11n(2.4GHz))
2021-02-02 17:14:01;bc:0f:9a:ee:83:e4;removed;70:b3:17:8d:41:20;0(802.11n(2.4GHz))
2021-02-02 17:13:47;fc:ec:da:0c:be:16;detected;5c:83:8f:d7:e0:f0;1(802.11n(5GHz));104;-84;10;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:39;88:3f:d3:c3:3f:24;removed;5c:83:8f:d7:e0:f0;0(802.11n(2.4GHz))
2021-02-02 17:13:25;bc:0f:9a:ee:83:e4;detected;70:b3:17:7e:24:00;0(802.11a/b/g/n);5;-86;0;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:25;bc:0f:9a:ee:83:e4;detected;70:b3:17:7e:2b:40;0(802.11a/b/g/n);5;-79;9;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:25;bc:0f:9a:ee:83:e4;detected;70:b3:17:7a:f9:00;0(802.11a/b/g/n);5;-83;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:25;bc:0f:9a:ee:83:e4;detected;58:97:bd:eb:9b:b0;0(802.11n(2.4GHz));5;-88;10;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:25;bc:0f:9a:ee:83:e4;detected;70:b3:17:8d:41:20;0(802.11a/b/g/n);5;-82;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:19;88:3f:d3:c2:66:34;detected;cc:d5:39:9f:ab:30;0(802.11n(2.4GHz));7;-89;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:14;50:0f:f5:eb:b7:c0;detected;5c:83:8f:26:5f:f0;0(802.11n(2.4GHz));11;-89;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:03;28:ff:3e:7e:39:0a;detected;70:b3:17:8d:3f:c0;0(802.11a/b/g/n);5;-80;4;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;d4:a0:2a:48:5e:90;0(802.11n(2.4GHz));11;-88;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;ec:bd:1d:52:81:50;0(802.11n(2.4GHz));11;-88;5;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;2c:36:f8:b9:f2:c0;0(802.11n(2.4GHz));11;-88;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;5c:83:8f:26:5f:f0;0(802.11n(2.4GHz));11;-88;4;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;ec:bd:1d:52:7a:b0;0(802.11n(2.4GHz));11;-89;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;c8:f9:f9:a6:70:e0;0(802.11n(2.4GHz));11;-87;5;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;ec:bd:1d:3d:69:20;0(802.11n(2.4GHz));11;-88;4;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;2c:36:f8:b9:e1:10;0(802.11n(2.4GHz));11;-83;6;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;ec:bd:1d:41:74:d0;0(802.11n(2.4GHz));11;-89;4;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;5c:83:8f:b6:c5:10;0(802.11n(2.4GHz));11;-84;5;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;00:08:2f:4b:67:70;0(802.11n(2.4GHz));11;-88;0;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;d4:a0:2a:4b:2b:80;0(802.11n(2.4GHz));11;-86;5;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;d4:a0:2a:4b:2b:20;0(802.11n(2.4GHz));11;-83;5;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;70:b3:17:8d:20:60;0(802.11a/b/g/n);11;-128;0;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;b2:72:bf:d9:ff:a5;detected;5c:83:8f:b6:14:b0;0(802.11n(2.4GHz));11;-87;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:13:02;04:fe:8d:76:b9:6c;detected;5c:83:8f:d7:e0:f0;0(802.11n(2.4GHz));5;-83;16;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:58;84:d4:7e:05:ba:30;detected;5c:83:8f:d7:e0:f0;1(802.11ac);100;-79;16;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:55;d0:c6:5b:39:80:8c;removed;18:8b:9d:36:60:50;0(802.11n(2.4GHz))
2021-02-02 17:12:53;08:d5:9d:92:0a:56;detected;5c:83:8f:c2:14:60;0(802.11n(2.4GHz));2;-88;9;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:42;58:c5:cb:8d:a6:bf;detected;c4:14:3c:41:fe:f0;0(802.11n(2.4GHz));1;-87;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:42;58:c5:cb:8d:a6:bf;detected;5c:83:8f:b6:93:c0;0(802.11n(2.4GHz));1;-85;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:42;58:c5:cb:8d:a6:bf;detected;d4:a0:2a:4b:1f:40;0(802.11n(2.4GHz));1;-86;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:42;58:c5:cb:8d:a6:bf;detected;70:b3:17:8d:1e:a0;0(802.11a/b/g/n);1;-86;0;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:42;58:c5:cb:8d:a6:bf;detected;d4:a0:2a:4b:53:e0;0(802.11n(2.4GHz));1;-87;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:42;58:c5:cb:8d:a6:bf;detected;ec:bd:1d:41:60:20;0(802.11n(2.4GHz));1;-85;4;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:42;58:c5:cb:8d:a6:bf;detected;5c:83:8f:bf:29:00;0(802.11n(2.4GHz));1;-87;5;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:40;28:ff:3e:7e:69:b8;removed;54:4a:00:c7:3b:60;0(802.11n(2.4GHz))
2021-02-02 17:12:26;02:0e:89:62:c1:57;detected;5c:83:8f:bf:57:90;0(802.11n(2.4GHz));6;-86;0;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:26;02:0e:89:62:c1:57;detected;5c:83:8f:c1:ea:40;0(802.11n(2.4GHz));6;-81;8;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:26;02:0e:89:62:c1:57;detected;5c:83:8f:b6:96:f0;0(802.11n(2.4GHz));6;-88;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:26;02:0e:89:62:c1:57;detected;ec:bd:1d:52:68:c0;0(802.11n(2.4GHz));6;-87;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:26;02:0e:89:62:c1:57;detected;5c:83:8f:b6:95:30;0(802.11n(2.4GHz));6;-89;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:26;02:0e:89:62:c1:57;detected;5c:83:8f:b6:95:40;0(802.11n(2.4GHz));6;-86;6;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:26;02:0e:89:62:c1:57;detected;ec:bd:1d:6a:ec:70;0(802.11n(2.4GHz));6;-85;4;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:26;02:0e:89:62:c1:57;detected;5c:83:8f:bf:2b:70;0(802.11n(2.4GHz));6;-87;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:26;02:0e:89:62:c1:57;detected;70:b3:17:8d:40:e0;0(802.11a/b/g/n);6;-89;0;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:26;02:0e:89:62:c1:57;detected;58:35:d9:77:dd:40;0(802.11n(2.4GHz));6;-86;6;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:11;66:89:f1:96:19:95;detected;5c:83:8f:ce:d5:90;0(802.11n(2.4GHz));11;-89;8;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:11;66:89:f1:96:19:95;detected;5c:83:8f:b6:c5:10;0(802.11n(2.4GHz));11;-87;5;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:11;66:89:f1:96:19:95;detected;5c:83:8f:c2:3a:40;0(802.11n(2.4GHz));11;-88;9;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:12:06;28:ff:3e:7e:e3:f2;removed;5c:83:8f:bf:2b:70;0(802.11n(2.4GHz))
2021-02-02 17:11:58;3c:e8:24:6d:35:3c;detected;5c:83:8f:ac:46:30;0(802.11n(2.4GHz));11;-88;1;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:47;2c:ae:2b:57:80:8e;detected;70:b3:17:7d:3c:a0;0(802.11a/b/g/n);6;-89;5;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:47;2c:ae:2b:57:80:8e;detected;5c:83:8f:b6:96:f0;0(802.11n(2.4GHz));6;-89;1;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:47;2c:ae:2b:57:80:8e;detected;ec:bd:1d:52:68:c0;0(802.11n(2.4GHz));6;-89;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:47;2c:ae:2b:57:80:8e;detected;5c:83:8f:bf:2b:70;0(802.11n(2.4GHz));6;-89;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:40;84:16:f9:93:af:ba;removed;5c:83:8f:bb:d6:70;0(802.11n(2.4GHz))
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;2c:36:f8:b9:aa:d0;0(802.11n(2.4GHz));1;-86;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;c4:14:3c:41:fe:f0;0(802.11n(2.4GHz));1;-89;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;d4:a0:2a:4b:53:e0;0(802.11n(2.4GHz));1;-78;8;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;5c:83:8f:bf:29:00;0(802.11n(2.4GHz));1;-89;4;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;ec:bd:1d:52:81:80;0(802.11n(2.4GHz));1;-89;5;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;00:08:2f:33:b6:c0;0(802.11n(2.4GHz));1;-87;0;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;70:b3:17:8d:1e:80;0(802.11a/b/g/n);1;-87;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;5c:83:8f:b6:93:c0;0(802.11n(2.4GHz));1;-86;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;ec:bd:1d:3d:66:e0;0(802.11n(2.4GHz));1;-87;7;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;d4:a0:2a:4b:1f:40;0(802.11n(2.4GHz));1;-86;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;ec:bd:1d:41:60:20;0(802.11n(2.4GHz));1;-89;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;70:b3:17:8d:19:20;0(802.11a/b/g/n);1;-88;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;70:b3:17:8d:1e:a0;0(802.11a/b/g/n);1;-88;0;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;5c:83:8f:dc:cf:d0;0(802.11n(2.4GHz));1;-89;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:37;aa:db:03:0c:e4:96;detected;5c:83:8f:ac:7c:20;0(802.11n(2.4GHz));1;-85;4;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:19;f8:98:ef:a8:a0:00;detected;5c:83:8f:b6:93:c0;0(802.11n(2.4GHz));1;-88;0;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:11:00;0c:80:63:5a:d0:e8;removed;d4:a0:2a:4b:46:d0;0(802.11n(2.4GHz))
2021-02-02 17:11:00;0c:80:63:5a:d0:e8;removed;5c:83:8f:23:55:b0;0(802.11n(2.4GHz))
2021-02-02 17:11:00;0c:80:63:5a:d0:e8;removed;70:b3:17:7e:50:00;0(802.11n(2.4GHz))
2021-02-02 17:11:00;0c:80:63:5a:d0:e8;removed;5c:83:8f:d7:e0:f0;0(802.11n(2.4GHz))
2021-02-02 17:11:00;0c:80:63:5a:d0:e8;removed;ec:bd:1d:52:67:10;0(802.11n(2.4GHz))
2021-02-02 17:10:57;20:08:ed:3b:ca:20;removed;70:b3:17:8d:1d:80;0(802.11b/g)
2021-02-02 17:10:56;74:da:88:44:22:e0;removed;5c:83:8f:b6:c2:10;0(802.11n(2.4GHz))
2021-02-02 17:10:56;bc:c0:0f:95:6a:40;detected;70:b3:17:7e:50:00;0(802.11a/b/g/n);11;-128;0;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:10:56;22:69:b1:56:0b:92;detected;54:4a:00:c7:3b:60;0(802.11n(2.4GHz));6;-89;3;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:10:51;70:4f:57:f1:d5:95;removed;18:8b:9d:36:60:50;0(802.11n(2.4GHz))
2021-02-02 17:10:47;88:3f:d3:c2:f0:54;detected;5c:83:8f:ac:7c:20;0(802.11n(2.4GHz));10;-83;9;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
2021-02-02 17:10:47;88:3f:d3:c2:f0:54;detected;ec:bd:1d:52:67:10;0(802.11n(2.4GHz));10;-84;2;unclassified;Alert;N;0;N.A.;00:00:00:00:00:00;0
